pSTAT5,Foxp3,CD25,PD1,CD4,Position X,Position Y,Position Z
102.211,355.311,131.75,231.415,277.985,452.74,1102.52,9.32465
147.949,297.684,254.965,117.396,236.494,79.0095,1485.14,2.67393
55.1916,461.01,90.7898,96.5581,265.232,211.464,1345.18,2.91085
35.4402,579.274,93.1293,246.748,299.463,242.283,1312.87,11.1865
60.3776,399.565,53.6545,107.558,374.368,546.985,1016.2,3.93757
56.2941,520.85,87.8489,159.894,391.275,139.249,1416.78,4.98145
53.0946,228.523,95.4421,86.805,301.537,604.803,950.804,2.50607
71.8588,605.5,186.425,164.125,555.641,637.925,919.292,6.54239
39.3803,253.613,57.3172,119.553,230.078,195.29,1360.67,3.33835
49.3614,428.59,177.122,86.9082,284.538,458.651,1098.18,7.21723
104.927,357.766,146.313,125.725,471.273,302.029,1259.23,3.83547
17.628,223.548,18.378,32.9554,118.158,747.634,807.783,11.6021
54.7117,426.981,45.1633,170.174,408.038,201.459,1355.9,6.58336
31.3448,284.112,29.0159,76.0433,256.188,292.646,1263.28,11.0711
78.7392,355.042,87.9513,160.563,380.402,441.078,1117.28,5.41423
29.8109,413.765,50.9478,60.8853,223.594,1008.11,547.836,11.2363
86.2724,329.985,79.6636,157.817,330.686,402.898,1151.67,12.4102
61.8179,296.018,96.1863,98.1238,371.314,511.087,1045.71,12.1233
57.1405,441.063,81.9641,98.0421,392.445,681.547,876.356,4.53366
56.734,616.094,79.9688,288.481,357.548,139.206,1420.71,2.23065
45.5219,221.495,27.8441,70.0284,374.522,536.315,1021.53,4.57568
29.1018,331.726,25.5661,287.533,292.555,190.947,1365.43,11.3439
97.4031,427.911,78.9731,186.768,241.772,1008.31,551.749,1.25873
75.5453,451.706,165.214,138.595,514.656,436.017,1123.17,6.10076
103.847,280.639,77.2022,148.893,418.799,619.238,937.98,8.87486
55.0404,316.191,75.4502,160.708,375.294,366.786,1192.27,6.9098
100.658,459.414,115.415,255.449,567.021,691.612,870.347,1.92535
54.0363,319.653,62.3906,165.597,337.09,406.118,1153.56,5.91537
69.804,292.875,171.049,179.37,388.009,587.311,973.478,2.96318
94.8981,277.243,145.196,228.191,430.33,655.874,904.798,1.07507
61.325,421.221,65.4901,113.518,488.5,575.77,984.077,8.80383
39.1389,428.06,89.7111,190.694,300.253,248.406,1310.37,11.5696
37.4446,278.251,29.6782,56.7837,267.312,540.921,1018.03,8.18119
65.5647,455.179,214.947,109.268,404.34,465.772,1096.5,2.14198
58.5339,390.828,59.0855,121.292,365.185,349.031,1210.84,11.9794
54.7346,324.948,50.3471,100.326,316.758,728.791,832.079,4.18727
41.8129,308.464,65.4875,88.3096,369.939,476.589,1082.68,12.6736
42.4179,247.899,41.5391,74.7614,275,66.1159,1458.01,7.31526
43.8109,501.719,141.57,301.436,310.287,182.524,1343.4,9.71456
48.8605,295.862,168.444,97.3175,384.856,475.517,1048.21,12.5712
38.8519,295.334,192.541,416.494,274.197,428.598,1094.72,10.4947
58.9511,269.428,47.6467,108.558,478.801,613.162,910.487,9.93635
31.3302,276.986,43.5249,110.837,228.534,583.939,940.472,9.14857
35.6709,309.051,34.9616,92.6995,284.563,270.846,1253.79,10.3568
38.8802,403.24,43.0521,80.1944,276.375,421.752,1101.93,11.3185
61.1601,344.933,106.586,106.685,384.552,414.853,1110.78,5.24972
46.7733,441.04,83.6751,120.055,400.051,229.453,1296.41,7.77408
57.9674,543.639,81.6977,124.011,393.486,503.406,1023.55,2.61495
128.021,522.999,113.719,107.954,530.583,440.495,1086.89,4.84357
51.2375,407.597,243.907,183.253,420.472,450.225,1075,10.1374
70.7282,315.383,117.127,235.991,505.606,626.022,899.357,9.35497
96.7467,576.883,249.344,162.524,407.424,411.423,1115.99,5.13567
78.9774,512.139,90.2649,215.817,625.583,656.285,870.36,8.43524
45.3351,349.515,74.9774,80.9331,234.048,842.447,683.878,12.0008
30.3519,273.577,29.0079,136.624,283.624,245.596,1280.47,11.0389
152.248,602.988,269.468,164.193,540.245,402.556,1126.04,4.36203
98.383,300.667,101,181.156,255.766,875.459,650.317,0.0174474
59.7924,287.217,34.0171,110.034,361.166,631.063,893.524,9.16777
59.8702,465.665,178.92,146.069,412.069,437.936,1090.6,2.50789
28.1302,260.159,20.1184,151.332,307.66,516.673,1011.32,12.3104
33.089,356.177,107.684,64.3921,249.071,192.915,1332.4,10.8037
86.6599,505.25,236.455,156.144,462.062,398.689,1131.12,4.83445
76.4849,489.008,61.68,121.803,419.942,378.57,1150.71,3.02003
48.5897,371.065,82.4802,93.4083,371.729,251.062,1277.36,4.48927
52.6333,325.468,143.439,197.894,371.734,689.805,838.887,5.16049
26.3341,262.657,22.4946,100.992,243.352,677.775,848.447,11.9422
46.9886,260.602,101.307,140.075,347.695,715.238,813.672,6.27523
81.2404,373.347,44.8996,120.965,379.063,530.006,1001.27,1.89605
25.0641,312.886,44.6608,265.858,228.265,179.016,1348.61,12.1057
78.8105,261.452,165.5,112.27,111.141,6.15512,1519.4,11.9585
67.6385,557.035,114.709,108.893,393.919,349.329,1181.42,4.17557
29.2641,303.729,83.039,57.8493,188.163,798.042,731.082,12.5952
44.2378,212.83,37.7301,139.517,374.359,554.021,975.243,8.28186
28.2152,246.389,66.7203,118.071,240.079,565.464,965.977,11.385
51.7468,300.781,96.0104,57.904,290.118,334.844,1196.08,6.39092
40.9373,519.567,166.157,169.108,307.689,364.157,1166.43,11.628
39.3075,299.057,35.4557,140.38,255.654,211.566,1318.36,10.4622
46.3371,396.288,87.046,90.0761,320.054,682.634,849.903,4.70115
49.5873,323.066,40.3268,120.632,389.706,326.061,1204.96,8.7523
83.5996,298.762,58.1095,151.371,547.302,627.768,906.067,2.26592
66.5129,502.226,191.437,114.202,470.163,598.463,933.787,7.53016
41.3072,251.634,29.9315,70.681,202.192,511.151,1018.77,8.09152
60.384,396.988,60.4211,130.616,447.683,475.904,1056.45,5.43759
30.8951,346.308,36.9223,94.0026,212.267,404.981,1126.15,12.4557
49.7042,336.885,60.5527,233.012,262.369,78.7461,1455.93,7.31261
52.7148,476.625,82.0329,194.507,464.366,247.929,1285.06,8.52681
97.2767,509.015,67.3473,409.08,708.98,638.841,895.311,1.97093
22.8122,245.101,25.4258,65.6966,255.592,579.146,952.157,12.022
50.2398,305.634,73.6715,62.61,304.947,262.685,1270.32,8.25225
51.6245,261.047,57.6536,93.4134,252.25,372.573,1161.93,1.73845
90.0649,558.665,135.333,305.49,500.37,348.341,1187.26,4.97221
45.5314,260.771,54.5864,72.051,375.202,543.337,990.091,7.712
53.1791,446.364,73.3655,138.041,424.21,627.038,906.379,11.2683
73.7006,293.533,84.7096,199.527,446.278,398.166,1135.19,2.08914
51.5649,401.486,84.744,93.6401,368.505,232.38,1302.1,7.32838
59.9342,454.396,95.5715,97.3305,448.916,517.925,1018.42,3.63781
23.8338,237.99,34.1662,83.8557,237.867,716.724,815.674,12.0918
120.625,609.988,194.631,443.331,890.41,634.696,902.414,2.99882
69.9844,344.112,120.182,105.398,91.4389,81.5103,1458.2,0.433803
71.7674,292.53,150.606,144.442,456.516,542.851,995.175,4.0474
129.91,551.613,127.348,132.062,707.176,646.353,889.896,8.65289
25.7357,212.905,26.3422,98.7985,227.876,141.856,1392.07,10.3268
31.8982,381.024,70.7774,137.328,268.626,459.659,1076.48,11.463
29.1391,313.734,49.3808,72.187,222.796,266.367,1268.49,11.1601
55.8863,376.396,108.7,94.0545,399.66,598.859,937.677,5.351
112.316,454.705,101.503,132.306,490.869,596.972,942.787,1.29413
71.256,339.275,45.445,201.167,477.614,661.991,875.777,4.40153
32.3919,231.511,34.6571,80.3059,177.953,550.553,984.878,9.41609
49.1906,297.04,56.1678,179.613,416.974,228.734,1307.94,6.2487
57.5863,338.025,153.985,178.552,331.859,397.798,1140.96,5.70251
88.4635,454.623,97.4429,162.16,718.84,614.052,923.848,6.70111
30.1755,295.214,46.4989,55.414,220.654,351.977,1184.54,12.4415
42.7848,335.372,87.9101,315.013,251.99,167.79,1372.99,4.42449
47.2595,348.911,74.2482,93.8708,375.821,463.508,1075.08,7.95291
51.8522,511.479,106.529,96.6385,409.683,124.226,1415.76,6.95642
38.3299,220.484,23.5533,73.166,257.088,489.397,1047.85,7.01745
44.9043,456.284,260.238,744.11,415.288,429.293,1109.14,10.7604
51.0528,305.13,94.5153,153.559,321.574,377.8,1162.45,2.68293
36.3939,332.622,51.0439,94.1228,288.299,244.611,1293.91,8.74261
64.3396,443.501,177.883,201.533,350.041,231.721,1309.36,1.43031
21.8137,300.013,39.0295,75.1458,165.965,150.591,1388.67,12.4923
40.7009,382.886,40.2555,79.6509,375.535,687.99,850.151,12.1173
72.3794,358.984,70.5677,283.703,535.666,367.347,1175.66,4.38536
82.529,456.224,74.8377,134.365,491.166,472.609,1069.29,1.97591
135.937,456.545,134.082,186.945,491.584,688.702,853.282,4.70068
27.6584,227.211,44.9286,71.0714,257.261,535.957,1000.93,12.5247
97.652,525.003,109.711,132.673,420.963,608.259,932.487,7.61646
129.905,715.695,197.193,176.92,536.086,375.58,1169.89,6.73285
45.1621,318.15,81.9592,120.589,430.491,604.589,936.019,8.95585
81.0094,524.493,201.432,274.506,426.6,171.487,1372.71,1.43704
76.405,423.475,184.469,114.293,448.539,319.188,1222.57,11.1148
76.8755,520.384,197.992,349.311,613.847,656.078,887.832,5.61083
80.3402,438.901,102.588,145.567,414.906,249.873,1255.52,0.729679
42.661,352.749,56.1793,99.5056,268.031,384.694,1118.36,6.76096
40.9959,319.011,43.8736,80.3152,391.803,619.413,881.667,12.5924
115.744,589.196,177.585,354.878,650.066,488.039,1017,3.62544
47.6207,262.313,111.622,134.776,218.595,415.282,1089.06,5.94196
23.6111,238.011,31.2115,107.107,189.051,490.405,1010.39,11.5998
36.9465,263.664,34.283,89.6447,312.703,632.788,869.377,11.8567
46.0691,392.09,97.2093,101.944,332.882,693.772,808.907,10.256
59.4196,373.648,99.9433,196.655,480.92,591.032,912.189,12.6255
36.5743,553.407,107.073,164.448,230.572,451.647,1055.73,7.77873
75.345,332.571,75.8326,139.913,324.852,227.956,1277.87,0.672242
47.1358,333.377,45.0398,122.243,370.584,236.706,1266.46,7.5214
93.5784,360.422,223.304,189.311,395.8,369.897,1135.74,2.04013
56.6966,469.011,98.631,94.7166,395.167,331.176,1174.73,8.48762
28.3477,475.365,53.4668,84.3072,286.991,204.167,1300.5,11.9155
35.3122,323.059,67.1791,71.4654,348.113,686.101,819.992,10.3226
109.876,369.283,131.372,221.883,592.241,402.147,1103.3,0.975732
37.5257,433.699,80.882,104.145,297.628,207.606,1298.42,10.2161
38.6967,394.039,37.4272,279.561,293.138,651.615,856.459,7.73446
81.7774,445.688,75.8609,209.353,461.954,225.593,1283.28,1.16089
51.2176,459.174,74.5868,110.442,359.221,312.411,1193.7,6.60898
50.6854,323.844,81.9675,257.305,387.854,697.667,808.584,6.09627
32.7271,308.952,42.3476,82.2472,282.182,676.653,827.406,12.5085
121.471,545.345,157.428,208.844,713.233,634.062,875.713,1.09421
165.321,689.658,368.139,151.672,433.075,389.073,1119.98,1.91519
20.9466,272.733,23.4547,115.67,203.922,702.639,801.656,12.3123
65.5724,565.16,135.266,116.738,350.808,212.201,1296.51,1.43845
55.4218,320.339,103.225,145.156,433.613,314.67,1190.31,13.293
70.323,412.606,48.1537,200.543,401.266,382.657,1125.73,2.47555
98.4531,322.641,121.52,231.578,561.98,594.859,912.476,-0.117295
96.733,462.42,92.0456,135.765,590.793,616.161,895.601,1.23353
63.663,429.632,46.3082,178.582,394.952,645.166,863.94,1.62197
63.3688,497.451,81.7201,127.007,238.038,494.616,1015.67,1.24264
65.3979,507.576,98.5027,119.692,289.636,663.538,846.871,3.16762
34.834,450.255,107.257,118.044,345.98,492.379,1016.11,12.5724
32.2314,365.49,54.9498,69.322,145.89,40.0951,1468.57,8.45251
47.2458,266.957,48.7124,137.839,327.591,505.191,1003.77,3.99876
52.1819,289.951,32.0693,172.077,524.162,625.573,882.332,12.2408
48.0805,369.532,42.2937,256.877,342.814,274.912,1235.11,6.85667
54.6734,525.349,58.5243,145.286,368.486,456.754,1053.91,5.70926
34.9279,289.581,48.6787,135.994,224.599,736.234,772.815,9.61479
57.2654,352.948,91.0518,206.031,224.301,151.225,1358.79,2.15115
133.21,297.961,210.699,167.6,177.208,25.7454,1489.55,0.719426
50.5117,340.804,66.6819,140.359,308.14,124.011,1386.79,4.86926
103.928,499.938,159.481,101.515,485.667,307.997,1203.14,8.70912
98.1239,519.142,94.7332,200.939,570.844,595.377,917.087,1.43535
53.5277,368.341,57.5256,98.6998,332.503,322.522,1187.53,6.42733
100.766,422.388,62.4987,164.816,736.462,639.287,873.123,4.37572
37.7077,360.059,44.3675,71.651,296.348,501.862,1007.44,8.76213
56.293,572.267,170.209,142.643,409.921,207.968,1303.97,5.46612
55.3614,415.837,108.29,114.474,415.43,249.964,1261.39,6.78584
43.2014,231.545,33.5946,83.7257,275.026,282.5,1227.92,4.87019
61.2256,429.371,138.361,94.1537,484.193,442.623,1069.31,6.24792
42.8912,389.682,48.5381,114.874,275.109,368.191,1140.86,12.3225
75.8252,295.089,103.061,119.463,332.195,460.465,1046.98,12.5647
25.75,289.986,72.5914,302.075,207.155,271.103,1239.78,12.177
55.4432,438.613,152.004,134.088,421.439,576.095,937.834,5.54494
54.9936,460.102,199.082,168.38,322.869,435.123,1081.03,4.90531
48.2958,464.35,77.3906,66.3171,326.765,608.444,904.043,12.6409
23.7862,285.017,26.121,58.8354,236.374,155.686,1356.34,11.3995
48.5505,270.237,62.6827,86.762,328.073,357.216,1155.23,11.841
110.365,479.639,144.591,87.6014,315.952,282.536,1233.61,3.65532
118.464,263.679,167.93,208.577,668.451,636.368,879.957,6.01554
24.7569,209.923,32.0985,90.9389,149.244,722.747,790.27,9.53165
36.1189,410.901,53.9022,156.643,296.13,500.515,1013.72,10.9481
106.518,424.839,143.228,183.405,737.215,617.47,901.159,9.28678
47.773,397.649,93.8152,106.716,289.521,205.888,1309.56,6.08986
112.589,485.427,145.088,218.507,380.493,420.078,1101.88,4.13054
45.9907,232.82,45.747,89.9422,289.096,693.345,826.599,2.91668
33.5427,355.206,39.455,88.8685,280.312,212.569,1302.09,9.04794
33.1461,363.577,44.4571,56.2527,305.219,161.039,1354.11,12.2195
73.5147,268.39,72.3505,127.579,440.55,594.623,922.397,1.49807
63.8034,332.55,112.116,99.2945,399.623,219.517,1301.65,4.59225
122.582,308.794,150.019,133.526,427.37,268.481,1253.3,5.68264
90.9648,463.705,181.736,315.003,560.063,651.321,870.7,1.48634
82.8985,378.183,106.362,210.973,623.127,649.449,869.703,6.24221
74.6076,506.903,142.746,83.1921,318.741,949.818,569.176,5.96363
45.7575,356.876,69.9381,356.835,372.318,252.724,1265.79,7.93079
28.3693,340.554,60.1687,43.9288,160.157,187.484,1331.2,11.9859
59.3442,420.483,60.5406,90.7474,264.013,329.366,1189.5,4.32848
38.7965,376.444,56.865,74.5058,321.455,302.066,1216.07,12.2526
65.4571,468.641,98.3524,283.647,377.005,671.929,848.094,4.86626
61.4735,490.491,63.466,171.939,364.986,468.953,1051.96,2.05275
51.8897,260.373,76.4566,188.223,351.694,142.791,1377.22,4.70279
210.873,228.134,221.387,314.02,765.897,643.994,879.807,1.27077
116.272,268.514,90.0905,149.102,271.77,566.481,954.533,2.02944
42.6817,462.234,58.1683,79.7846,214.141,110.25,1409,7.10624
32.3,291.279,122.915,136.952,151.039,900.309,616.235,13.2333
48.8561,373.921,103.563,87.8419,270.052,122.782,1398.76,3.94725
58.7205,591.745,101.55,122.229,454.859,507.912,1012.94,6.79982
66.5855,573.04,73.6411,188.208,408.436,503.5,1019.05,0.870469
59.5857,408.927,76.2034,134.431,261.331,350.626,1171.3,2.23464
47.7128,360.659,96.1754,105.148,312.227,203.606,1317.51,8.32382
89.3435,313.205,137.996,154.966,427.7,630.141,892.906,1.14256
25.1786,313.088,23.6591,118.881,265.308,650.668,867.291,13.6661
86.7889,341.19,66.6507,215.142,431.524,431.944,1090.36,0.809703
22.2309,287.763,35.3644,70.8856,184.589,458.279,1060.54,12.5386
27.5257,287.277,24.1171,64.0743,244.517,229.89,1289.33,11.5362
71.5689,458.238,112.565,120.189,430.416,664.446,858.72,1.43787
31.0637,279.561,60.8002,147.49,212.948,200.302,1321.44,9.31015
60.536,443.371,76.0089,69.1065,390.444,89.6288,1432.16,12.1507
38.7914,333.917,66.3656,200.04,295.756,740.876,781.003,9.67268
26.1586,253.684,29.0714,305.37,190.42,266.185,1255.69,11.9365
44.2561,429.167,71.8393,109.457,245.88,375.253,1145.67,12.3015
71.2753,471.983,119.295,190.792,470.221,407.447,1117.94,8.75063
72.5033,480.939,98.2336,130.075,634.21,602.781,920.503,10.7264
55.6362,259.914,42.5657,144.036,255.288,464.964,1059.95,1.25213
76.8365,316.295,119.145,109.83,316.063,479.893,1042.97,10.4902
66.7353,446.297,46.2986,85.8434,189.223,113.131,1409.73,10.6979
69.8101,353.565,39.3924,131.727,402.717,524.018,1002.34,1.71802
58.0715,620.11,94.0063,522.156,379.421,118.295,1406.59,7.06732
79.1299,634.107,88.5523,243.321,532.321,482.916,1000.63,3.50768
93.7682,551.148,99.0705,281.335,548.524,479.065,1001.99,0.937177
58.5658,384.054,38.2137,98.7436,305.693,888.404,592.848,7.42831
51.6376,421.221,139.314,189.664,383.316,521.672,959.638,7.83335
64.5862,407.986,68.3447,67.6928,426.635,269.649,1211.2,6.14933
64.1326,374.384,43.5036,93.9476,502.743,477.635,1003.58,6.07652
49.663,247.064,34.4884,124.424,372.853,488.913,993.841,6.05219
42.8451,344.683,41.1817,129.854,326.688,529.678,953.051,6.41104
39.9432,443.453,69.2636,138.487,233.024,101.654,1380.39,11.8603
94.5336,435.282,101.038,117.109,328.641,287.226,1199.71,6.17815
42.3577,217.065,36.1826,129.959,386.342,556.34,926.856,5.20045
51.8198,371.993,59.4236,80.3279,290.09,671.684,812.333,3.4401
95.4632,488.026,106.774,219.034,614.39,208.385,1277.14,1.76272
55.1783,283.068,45.1449,122.61,479.223,581.321,903.236,9.96243
69.002,436.789,108.783,149.796,396.8,364.292,1120.98,5.14057
50.4111,480.11,59.1966,86.4265,431.844,200.142,1283.13,7.50012
43.4802,312.541,107.669,231.223,221.544,366.711,1117.64,9.03138
48.7996,449.925,101.19,158.099,341.138,320.808,1164.38,9.53102
48.4577,309.146,52.5635,60.3166,268.591,169.919,1315.44,6.9753
62.1879,386.761,44.8952,103.553,485.871,592.846,890.661,8.39546
62.4699,244.256,56.9427,138.229,216.271,522.403,962.412,2.83522
110.302,424.946,220.668,148.263,571.551,613.185,873.831,1.17368
64.2179,302.329,115.357,158.587,248.536,278.754,1207.48,2.28254
37.2597,273.968,39.6234,101.957,336.596,492.79,989.426,11.3624
109.597,280.801,60.437,101.381,463.919,600.717,884.792,4.16718
49.7644,346.652,86.2256,78.1411,399.761,425.007,1059.51,7.40551
126.474,267.379,204.137,212.082,546.709,216.382,1274.57,4.04078
103.248,430.023,228.978,128.481,395.152,392.856,1095.55,1.71489
43.3985,296.598,72.4602,67.3278,318.743,629.939,854.215,9.57868
71.8378,500.28,125.081,364.328,579.026,587.143,898.67,7.62982
62.8958,512.8,165.79,177.066,476.714,362.135,1125.15,7.32547
81.9613,395.226,142.695,137.739,274.887,729.839,759.169,6.26785
156.203,239.611,266.329,192.549,585.657,460.337,1034.2,4.24064
59.6389,331.466,113.653,174.636,298.96,649.862,836.522,1.46901
74.6088,471.514,66.3988,223.988,323.3,313.553,1171.68,9.07004
55.9104,318.455,48.2487,92.6949,429.9,159.517,1326.59,5.95177
155.123,250.844,76.4867,83.9847,218.317,357.005,1128.9,6.56982
76.1286,383.15,55.0021,89.8085,404.639,157.835,1330.29,2.86992
113.676,347.546,79.6937,97.2224,418.649,379.596,1106.67,7.62601
30.6378,332.048,32.7503,78.0349,215.292,75.8308,1407.83,11.856
72.759,479.676,102.85,66.2846,317.391,547.029,939.511,7.46615
45.4846,413.19,132.233,154.943,298.945,527.77,958.905,7.95588
125.236,493.344,243.021,170.196,652.734,624.312,864.338,2.24908
45.0921,234.07,39.7778,73.4824,214.011,168.916,1317.43,3.40007
34.0617,275.526,48.4519,197.173,189.715,295.534,1192.58,7.65058
60.9348,429.085,127.742,306.931,412.911,299.635,1188.02,7.21294
91.3129,500.582,166.562,154.134,484.559,617.982,873.318,1.95027
73.2307,625.737,203.03,95.0441,406.447,413.869,1075.3,6.06526
78.2514,380.083,77.7841,133.559,403.955,376.398,1117.53,1.55917
28.9146,263.209,25.3432,60.3549,222.626,350.692,1136.96,9.69498
53.578,427.533,55.6897,62.076,328.971,192.993,1297.35,3.98405
106.996,495.425,172.645,193.345,433.309,320.311,1170.47,2.18232
58.573,241.754,65.2637,105.929,198.747,528.309,961.774,3.04261
30.5871,366.061,98.9161,117.632,237.324,446.215,1042.89,11.8319
33.0188,321.212,103.455,60.1042,324.46,192.359,1296.31,11.3908
50.8888,700.912,94.1774,181.653,362.065,143.434,1347.9,7.5686
72.9096,513.102,129.151,109.12,430.637,433.57,1059.34,3.03854
60.8041,543.25,158.057,413.474,531.696,608.955,881.34,10.9026
67.4273,351.692,45.0522,123.192,356.819,657.17,836.102,1.47637
52.9278,483.781,116.236,262.781,350.785,211.308,1280.82,8.41893
69.0499,541.077,140.904,390.182,660.921,612.013,878.551,10.5747
100.482,460.657,240.377,210.957,550.73,623.801,869.564,3.77396
37.554,299.736,82.815,337.682,362.72,648.656,841.697,10.5237
67.4558,338.373,131.785,160.319,351.157,398.486,1095.47,1.7438
34.2639,288.952,58.8476,116.907,303.721,298.418,1189.43,13.0602
48.7846,477.737,96.6877,115.891,370.941,396.638,1096.13,9.87646
58.7332,362.285,95.1084,98.4715,426.194,569.197,924.995,9.19954
47.5408,538.308,114.469,183.24,367.77,233.287,1259.53,12.1728
31.8619,245.796,31.4262,105.684,240.51,377.015,1115.58,9.66596
38.5516,241.058,25.6024,64.2212,269.886,516.41,976.468,6.76563
89.0096,399.282,104.428,219.266,332.143,272.262,1222.44,4.26882
46.3513,291.752,56.335,138.294,330.596,361.179,1131.29,8.2786
72.8179,417.158,77.8004,109.629,413.055,401.989,1091.18,4.96502
57.0667,267.292,67.2564,130.721,302.215,557.995,934.802,1.90051
34.1834,383.78,30.3079,127.885,231.863,26.9026,1467.16,12.7002
55.4679,680.637,105.232,460.615,384.952,225.82,1270.17,8.87576
47.4633,436.447,128.163,198.713,314.611,297.622,1196.82,11.0637
36.6652,423.836,141.51,98.4099,251.243,319.236,1173.94,11.4605
24.8606,229.071,37.4596,60.0826,245.093,632.79,859.494,10.5825
64.0965,472.206,91.4642,134.841,547.931,628.959,865.221,7.09423
68.1234,423.409,122.673,147.055,336.695,385.7,1111.68,3.12984
73.4004,361.209,62.659,105.911,384.652,325.654,1169.87,3.82017
70.8562,327.292,51.5495,128.861,526.041,590.957,905.651,4.98196
61.3406,365.947,67.0731,160.056,329.423,350.291,1147.39,3.48041
64.9691,681.792,151.854,152.526,448.135,312.285,1184.68,6.2934
77.1415,390.494,88.2528,263.1,331.557,225.319,1272.88,0.570393
110.031,584.239,173.512,147.603,450.694,403.071,1094.68,1.47433
61.2561,446.912,85.2988,93.106,296.048,518.349,979.905,3.64182
58.2792,553.133,131.562,93.8267,368.61,316.352,1179.88,4.90927
88.5827,368.611,83.0751,71.2367,312.06,431.641,1065.87,2.85303
56.0065,358.749,34.0232,562.093,408.311,771.448,725.949,7.40209
26.3417,264.344,22.8633,64.631,222.599,352.494,1142.08,11.8967
66.9803,360.15,90.154,254.007,289.723,235.432,1263.96,0.342895
68.5919,461.521,52.6119,70.5107,352.104,417.818,1079.76,8.03926
40.8726,397.617,87.6369,53.3184,239.44,106.166,1389.94,12.0316
61.0502,560.807,68.2569,134.101,388.537,303.159,1195.76,3.26899
39.7573,242.023,53.6306,71.7913,257.354,448.605,1048.34,5.9441
49.2878,401.007,123.13,85.0539,428.36,656.662,842.503,7.1322
33.2696,418.616,45.7924,53.5984,283.256,88.5676,1408.3,12.2373
67.8673,420.301,45.5335,522.159,375.276,863.465,636.817,4.56622
20.5561,213.045,19.7368,82.8801,188.231,273.452,1222.44,12.089
65.8162,420.191,83.0379,154.585,446.715,205.868,1295.95,2.21807
50.9068,422.996,75.3205,101.168,267.184,211.169,1290.2,1.61774
55.622,615.82,135.045,155.717,357.36,316.762,1184.09,9.33421
53.6172,384.109,62.6769,418.834,442.902,485.98,1013.84,8.36844
71.3603,565.441,150.7,408.09,392.561,117.123,1384.31,7.17313
71.9986,357.391,117.752,133.623,328.701,412.916,1090.07,1.94376
48.1774,370.368,75.6441,117.924,288.494,425.062,1076.19,7.67908
68.8314,464.359,71.8256,111.272,412.865,576.488,924.818,2.73134
35.5316,366.525,65.4129,72.6024,232.461,208.148,1290.46,9.59553
79.8599,434.135,97.9732,267.81,425.498,673.04,826.614,9.5812
68.4513,522.167,99.9325,153.734,324.127,365.862,1134.19,11.8126
52.1214,378.955,69.2789,102.941,419.455,580.398,920.088,9.03711
45.4564,593.163,200.273,132.47,314.719,310.66,1190.47,9.34012
56.9016,480.565,95.0371,90.913,272.494,558.796,943.883,3.02646
36.5977,363.386,56.9936,101.338,202.785,725.525,775.04,6.67533
76.9464,373.603,59.4502,233.985,464.148,494.622,1007.82,0.514845
52.6137,356.714,62.8768,83.4754,331.56,511.974,990.17,3.69676
26.4918,309.89,24.3992,82.1893,233.351,480.642,1020.68,12.1788
71.165,544.673,123.058,118.298,425.098,253.102,1250.87,2.88189
52.7693,440.104,87.5009,133.211,339.178,432.253,1071.26,3.66881
49.9742,273.856,49.086,74.8636,317.412,433.024,1024.08,8.9828
69.117,374.361,58.044,135.448,400.114,584.689,874.558,1.45995
75.3738,397.212,52.213,366.87,406.201,703.646,756.321,4.29502
53.5556,315.851,73.9915,129.708,125.867,724.274,735.675,2.97878
91.2525,549.496,173.677,251.982,564.251,196.739,1261.96,6.61494
69.0138,499.319,91.1631,126.47,546.647,547.525,911.467,9.24563
32.8844,297.83,151.992,110.173,278.077,492.846,964.641,9.79198
35.0613,440.741,94.3984,96.9791,278.75,512.954,946.779,9.81255
41.2466,238.234,100.791,196.625,290.698,604.288,856.248,7.23573
51.7154,240.991,47.8452,91.1011,327.132,173.237,1286.2,4.39924
40.6278,349.836,46.7064,49.2159,284.156,402.019,1056.27,11.9964
77.2348,674.894,180.447,555.07,498.228,203.352,1263.39,6.80413
43.5381,258.825,135.987,88.009,372.749,308.534,1146.96,12.1644
72.8733,335.289,70.0468,156.606,354.538,361.167,1100.16,2.27143
26.7196,405.758,51.3482,194.137,201.101,293.167,1165.31,11.4038
47.7303,387.438,57.9493,81.0302,244.728,862.117,598.465,3.82202
114.188,345.954,161.909,311.708,514.896,200.683,1262.89,1.63398
68.2742,398.306,55.245,84.122,457.941,413.044,1048.12,3.93182
33.4634,319.192,38.6499,135.222,289.809,159.795,1298.57,12.1559
69.9656,559.003,90.7466,118.361,568.892,216.475,1245.6,7.50407
22.3385,231.782,30.4031,65.6615,123.055,746.424,712.377,12.1834
37.8884,404.149,74.8758,111.891,247.437,106.95,1355.37,7.7432
41.7957,516.133,98.1914,119.109,405.241,560.622,900.856,12.9707
38.7717,310.105,46.6334,108.452,327.843,420.492,1040.22,11.7821
61.9505,487.846,44.8983,164.35,418.367,518.377,945.334,2.00033
72.2417,438.061,105.652,108.179,510.067,548.061,914.772,5.72025
97.7687,442.918,104.121,265.834,345.571,356.285,1104.99,9.03685
40.156,275.408,32.7429,109.634,407.977,579.526,883.082,11.0419
69.8507,522.915,58.23,151.663,217.727,863.875,601.146,1.47689
91.0341,328.4,126.764,116.047,444.24,552.918,909.716,9.55901
58.7173,221.448,155.645,109.685,433.651,568.314,895.218,1.7137
