pSTAT5,Foxp3,CD25,PD1,CD4,Position X,Position Y,Position Z
39.0187,43.9253,36.4027,79.232,215.875,179.54,1242.3,1.54126
32.7411,91.265,22.4545,80.2512,262.408,479.318,940.153,9.3258
27.17,15.5203,21.4665,51.9396,247.739,447.43,971.873,11.2011
42.0589,21.3563,37.6394,76.1307,331.993,567.679,852.357,7.88933
33.9658,24.0702,21.0274,64.5411,171.235,502.719,918.327,1.98701
50.9693,37.5951,53.166,81.2874,285.839,814.113,607.839,6.92691
35.9248,40.0075,31.1098,62.2,251.451,198.089,1221.8,7.51826
33.1869,56.9073,41.6038,70.4872,210.815,589.488,831.516,4.37121
41.428,39.2198,54.6435,187.783,192.687,316.189,1107.7,3.68475
29.0128,22.9026,29.8769,59.8351,221.168,422.243,997.57,12.2587
36.846,29.3232,32.0434,68.4447,309.388,368.416,1050.29,9.6933
17.6326,15.6989,16.6191,51.5247,182.436,295.872,1124.15,13.3672
32.9618,53.1545,28.276,80.6319,258.043,583.641,835.585,10.0799
42.9912,37.8808,31.5659,87.6826,169,264.12,1159.52,1.19127
38.6524,56.0372,36.5465,115.559,216.465,284.217,1138.63,1.63222
41.2242,62.9798,39.4343,73.8051,213.187,344.058,1077.73,7.58823
23.7041,16.1901,16.2717,46.1161,199.503,468.4,951.953,12.6178
38.2104,29.1147,27.4427,95.9927,251.165,426.51,994.797,1.81145
38.0918,46.6365,40.6279,76.295,280.984,340.151,1080.33,9.03384
47.2686,41.051,36.197,83.5992,300.536,548.741,872.18,7.19349
24.3139,18.7646,22.8621,44.0583,192.058,325.518,1093.38,13.0221
25.4466,17.5409,16.6281,58.8648,260.932,487.419,931.928,11.0759
37.3302,34.1576,43.6605,91.4322,221.328,155.883,1267.39,5.30411
50.6215,41.3401,50.0808,81.855,178.211,249.754,1175.82,5.72413
29.8379,23.6913,24.6681,56.8291,189.181,474.426,946.797,7.76418
24.8042,17.9299,22.9788,46.1746,223.631,186.374,1233.09,12.3117
46.2192,31.0438,26.769,101.251,298.609,492.153,930.308,1.20639
44.0878,34.923,31.9861,129.832,244.68,190.042,1234.03,0.941183
22.3024,17.467,21.5782,46.9699,189.499,219.607,1199.64,12.343
23.5527,41.56,37.3855,76.2073,164.545,120.957,1298.02,10.5438
40.0862,36.9185,32.6989,82.6009,200.573,298.526,1123.49,3.08555
39.6035,46.8421,33.2825,124.335,237.918,286.714,1135.22,1.20893
46.4069,46.809,55.7775,108.27,288.953,579.597,843.172,5.83262
15.0706,22.093,18.9346,42.3568,166.915,566.173,853.926,13.1384
22.8176,20.824,17.864,63.8544,191.453,480.488,939.358,13.3538
21.4106,12.7998,10.9921,47.6052,251.273,496.032,923.481,12.6771
24.9543,33.1655,25.506,78.2043,174.258,405.216,1015.96,11.9336
42.3399,28.435,29.9013,124.917,201.638,500.923,925.798,0.893397
31.7871,26.3039,32.1807,68.8822,226.554,453.761,967.561,6.64261
27.7847,29.0767,22.1696,60.9071,194.65,282.219,1138.16,9.33189
23.1169,19.4676,17.5766,44.7633,192.799,589.271,832.052,13.6057
50.6775,35.5515,36.519,88.5596,215.925,666.305,757.534,0.749853
57.3948,45.1602,48.6485,90.11,226.184,816.999,607.454,3.64608
40.0451,43.5188,33.5376,121.066,292.679,555.19,866.435,5.37104
40.4125,34.7915,30.9589,112.371,275.868,137.643,1284.18,4.9478
36.6332,26.4603,32.2956,48.2862,292.2,170.25,1251.8,12.6225
38.5241,23.9037,22.9462,69.3751,257.847,468.119,956.031,2.70782
29.3842,23.0859,25.2993,70.6684,175.594,504.103,919.029,7.57175
29.388,11.8459,19.8659,62.0956,285.708,484.447,937.043,11.0916
35.7614,30.2532,31.3588,106.43,274.022,593.833,827.584,4.22302
37.6102,88.7236,25.4891,76.4814,312.62,517.152,904.767,5.46772
28.018,25.8517,27.3327,59.2164,173.655,806.605,613.826,10.1425
36.6303,29.0765,23.1238,82.7524,267.779,499.684,922.431,4.23582
35.3069,39.1368,38.1279,69.6496,219.809,330.746,1091.16,4.35809
20.5958,18.2172,17.6013,59.8084,166.927,505.973,918.333,12.4804
31.4698,21.5235,27.4295,59.2232,203.634,222.794,1198.41,8.24286
41.8318,41.1486,28.3994,79.8168,283.44,451.555,971.245,3.46954
31.4596,26.6268,26.309,91.6368,228.334,236.24,1185.82,6.46696
42.0798,29.4035,34.7811,72.154,173.001,455.605,968.69,1.97625
44.847,49.3711,40.3249,82.9518,342.899,565.049,855.982,5.69362
20.6253,25.1653,23.9587,55.5372,163.747,517.8,901.205,13.0113
24.9074,23.5501,19.8544,39.6711,182.79,638.992,780.844,12.2334
46.6836,40.3733,42.3133,87.3917,187.67,797.112,627.227,4.83251
44.6316,37.7757,28.8654,127.556,250.11,593.32,830.627,0.655968
35.3652,33.5085,42.1063,113.841,166.658,664.433,758.009,5.30297
29.1671,28.75,26.9377,78.3859,172.819,310.035,1113.99,11.6306
38.2113,27.6177,30.8871,102.668,294.842,429.096,993.213,6.22581
32.8589,25.5124,28.1369,82.5747,313.419,558.213,863.648,6.48183
26.3075,17.5836,18.8631,55.5533,211.908,301.133,1120.65,11.1513
25.5451,20.1545,36.6609,89.7017,179.983,536.182,883.817,12.1007
32.7493,25.429,25.8667,122.787,245.864,575.521,846.327,9.59941
49.1691,37.6395,32.5178,82.2908,292.071,169.088,1253.83,2.84837
39.8706,44.6338,62.3004,116.173,261.581,570.322,853.577,1.53171
20.5203,15.9601,19.8243,52.7421,211.475,181.185,1241.16,12.8994
33.7801,24.4345,28.3402,70.8321,243.312,488.396,935.266,7.51413
44.1861,34.3232,33.286,89.1261,185.779,653.903,772.623,1.19818
17.9569,21.0765,17.6686,66.298,189.316,409.576,1011.73,13.8327
36.555,32.0937,29.4108,68.8793,270.038,111.392,1310.2,8.14159
20.1787,21.388,21.5232,73.7364,182.019,232.64,1191.26,12.6202
31.0168,29.5294,30.916,118.971,239.944,136.323,1287.14,10.1621
38.9939,25.4107,33.9016,72.2479,166.06,528.926,896.354,2.89707
34.0387,20.9202,26.044,57.6482,256.093,548.787,874.871,12.3366
36.2579,34.9358,36.8585,61.5028,163.357,282.843,1141.33,4.67939
35.7323,24.811,27.3087,77.6299,255.12,651.12,771.336,5.8067
27.2375,21.3784,23.0268,48.0843,168.137,378.294,1044.02,12.7391
16.8545,18.6221,15.7182,50.0325,191.583,244.885,1176.32,13.1285
42.9728,29.1299,33.1879,88.1449,287.19,516.994,909.625,1.99055
31.6495,27.7243,25.3427,62.3053,253.319,270.73,1150.82,8.16094
22.3538,12.7389,15.1179,40.8207,201.62,507.73,913.759,12.6123
40.0112,23.1734,20.7496,98.8026,253.823,480.224,944.352,1.12339
39.5445,26.2803,28.2736,75.5526,207.706,464.819,959.677,1.47828
36.1324,32.0249,37.3006,137.301,312.347,157.823,1264.24,7.77312
32.7152,26.3099,24.6682,66.8153,245.371,347.842,1074.17,7.38766
27.9408,23.8917,16.6751,66.3333,237.553,493.839,927.386,10.6603
30.8165,20.9699,21.0256,60.7594,266.382,466.683,955.378,8.42346
58.5511,55.7556,42.0511,140.482,276.089,160.674,1262.04,4.68748
41.7325,40.8099,27.5643,147.436,341.52,447.603,975.435,4.38385
41.1081,30.8068,31.0914,101.55,287.38,559.831,865.995,2.49302
30.7473,20.9238,25.8585,66.8912,231.364,559.704,862.65,10.836
40.2934,21.6441,22.5906,73.7946,300.258,451.561,971.776,7.95484
27.6364,24.3084,32.8645,101.651,208.567,575.903,848.174,3.69884
31.3708,23.4476,25.3826,61.2452,209.573,637.827,784.797,9.2853
34.9481,38.1349,27.8893,69.0571,213.085,110.323,1313.65,2.78043
44.8748,58.2391,42.2106,95.618,209.226,187.359,1239.19,2.59156
36.9559,28.4943,30.3507,67.5679,165.232,351.56,1072.05,4.71495
38.8487,24.0069,28.6933,60.9931,212.572,528.083,895.475,7.30859
43.5036,35.4408,31.1768,76.6715,176.77,274.44,1153.82,2.26674
41.7462,34.5366,29.0613,70.2743,235.98,267.896,1155.4,7.08152
38.0622,37.3179,39.4654,155.291,322.535,434.216,989.462,3.17022
22.8896,19.711,21.9058,54.2224,178.812,251.38,1172.71,13.1577
37.929,53.7823,31.5931,71.123,241.453,380.197,1044.8,4.24833
44.5076,30.5731,24.521,71.2017,286.287,269.983,1153.39,3.72781
29.8929,22.9927,18.6661,64.6225,275.909,381.61,1040.71,9.28858
33.0504,21.4302,28.2532,80.741,285.871,372.382,1050.33,7.25053
29.7443,22.8589,23.7324,55.0386,265.409,339.912,1082.64,12.6395
20.6294,38.8242,18.1638,64.6034,162.358,275.246,1149.6,11.0887
40.9857,31.5111,31.296,69.2907,234.554,240.331,1183.56,5.29041
33.2165,26.4402,30.2692,80.5171,294.014,318.197,1104.63,10.409
48.0244,55.1599,69.8022,134.263,182.648,343.132,1081.17,3.00715
20.1092,12.4935,17.2271,65.0677,191.044,261.06,1160.03,12.8097
30.7117,33.0726,33.3867,64.007,209.378,199.431,1225.66,11.3282
29.7306,22.3577,22.3836,66.3607,231.979,394.99,1028.31,11.1696
34.4566,27.3044,24.5145,95.7181,230.921,398.168,1025.09,9.51547
22.3043,19.6627,22.2635,80.3926,172.279,597.604,825.678,10.7054
29.3508,17.5941,21.0083,81.3691,267.331,483.646,942.742,12.7275
33.7331,62.6316,82.0954,140.947,232.406,124.599,1299.85,8.80841
33.8915,20.1248,22.1935,65.6004,236.821,466.648,959.248,6.18787
23.9244,28.2233,23.4179,46.8671,196.409,109.429,1314.37,10.1218
24.5942,19.5235,16.9167,37.2267,175.345,769.064,656.132,12.451
39.4958,35.4611,32.3722,62.0708,287.369,198.593,1225.54,4.62959
19.4759,20.0633,22.1554,55.8803,161.088,541.524,882.517,14.0839
34.3857,18.274,27.8848,53.4538,209.546,531.897,892.549,6.22083
25.0474,18.6222,13.4,43.6533,259.084,175.719,1246.11,12.5011
22.93,20.5789,19.6122,45.9611,181.41,203.264,1220.74,12.3229
30.1027,28.3292,32.9115,109.584,214.359,666.891,756.325,8.51219
25.6029,27.6316,28.5295,59.6029,265.156,194.799,1228.39,9.02242
32.1218,22.1311,29.8571,75.6534,173.049,277.693,1146.14,4.29223
47.0212,21.2673,26.1584,79.5757,368.307,445.056,979.493,8.25553
36.4757,42.6392,35.57,75.3093,234.869,148.206,1276.51,6.25045
33.003,32.4555,24.7898,106.669,244.154,307.437,1117.72,6.06946
27.8381,32.9065,25.223,62.6996,218.703,254.93,1168.26,7.54224
61.9921,53.4635,38.7436,82.2682,421.29,549.961,874.759,4.8508
38.2679,28.2346,26.6272,80.8914,217.64,321.52,1103.62,4.93544
22.9644,20.3082,18.6014,76.8589,221.24,320.868,1102.16,13.1749
41.8829,29.1634,30.6242,103.323,231.891,598.003,827.904,1.51065
38.6442,29.1766,22.0987,115.655,203.478,474.992,949.512,1.05405
65.3912,43.8891,68.6151,142.762,331.826,563.157,862.229,0.443335
53.0505,37.6178,49.012,81.982,298.478,336.155,1090.06,3.33078
37.6988,45.2486,43.0195,66.4127,171.868,114.96,1313.18,4.73958
22.4136,22.1736,20.1668,64.0017,164.191,292.202,1131.96,11.687
17.7765,20.8262,14.0844,79.7533,174.412,347.803,1075.09,12.5772
38.6809,45.6506,45.1786,95.682,279.117,335.349,1088.78,8.06528
47.9616,41.9963,28.8267,93.3997,273.058,292.214,1135.02,2.56692
56.2164,41.1863,36.2755,84.3241,439.968,547.23,879.012,5.29552
21.9134,14.3672,17.6798,62.2467,209.702,577.255,845.569,13.3865
25.2744,20.6244,16.5856,217.602,178.682,836.938,586.841,13.5118
23.1845,12.734,14.001,43.5631,240.191,520.11,904.646,12.5838
47.56,43.1861,39.3359,101.789,225.807,376.706,1050.22,3.70527
32.8517,34.8794,26.9564,83.561,209.836,231.308,1192.98,5.77909
37.6939,39.188,32.0131,72.0117,210.803,254.196,1170.64,3.63317
39.5255,27.1576,27.7061,60.3186,242.855,383.989,1041.03,4.64263
44.0763,40.0696,29.7162,83.8179,222.386,425.244,1000.09,2.43273
17.8111,17.9754,15.0554,39.4661,210.359,185.686,1237.09,14.0604
20.5181,17.1694,21.506,50.0686,198.109,117.683,1304.23,12.5431
33.4311,18.8636,23.4801,68.2149,254.091,478.814,945.76,8.32227
23.6951,19.9055,19.0093,49.6431,209.874,564.709,859.038,13.2839
34.3727,21.2159,17.4932,90.1477,299.22,499.745,923.657,8.95934
19.156,15.6463,13.4733,43.0208,194.678,474.245,949.249,12.4787
19.4723,4.73191,11.2723,22.2298,220.634,485.368,935.901,14.2306
37.126,26.8016,27.8457,67.2441,254.957,514.404,909.544,7.879
29.0207,17.3052,19.9189,56.1383,250.087,376.388,1047.79,9.67375
25.5531,23.619,26.3646,67.2884,190.254,316.508,1108.91,12.3805
81.5828,58.3444,79.798,104.195,207.497,821.361,603.941,2.54808
33.8845,30.5874,32.3464,80.8276,249.465,299.068,1127.68,7.15333
32.371,26.1145,46.9863,80.4427,237.811,243.555,1181.08,13.0787
44.7692,38.7692,55.9292,86.7231,305.401,590.954,834.918,9.95072
36.8426,31.2352,25.6007,73.5042,288.596,288.055,1136.97,5.26473
21.246,15.1084,15.4863,66.0829,231.203,449.209,975.757,13.2588
25.0973,25.0199,17.2696,55.2016,206.797,295.001,1128.93,11.1164
47.9187,57.282,63.0471,110.659,199.742,203.386,1224.92,6.51509
42.1209,30.8039,38.7712,65.0645,171.623,360.441,1067.18,3.99189
33.131,35.9379,35.7897,107.007,265.9,435.525,988.399,9.41824
56.6609,43.3455,45.4176,126.218,220.171,592.707,835.965,1.27722
34.9231,31.2308,25.5353,85.0879,274.859,658.794,766.729,7.57133
47.5983,43.6298,50.0364,74.8926,164.317,823.176,603.665,6.14508
43.9954,62.6073,45.8219,126.018,299.363,342.403,1083.18,6.81373
30.8531,27.7051,28.7312,167.483,267.334,235.117,1189.6,10.1029
45.9048,29.348,26.6534,76.5071,288.76,492.67,933.907,4.69345
33.0403,33.2189,40.6743,81.7408,168.191,681.479,743.313,10.3128
17.5519,12.5905,11.7181,48.2908,171.318,595.623,828.24,14.1666
40.9791,30.1933,31.7429,104.242,273.355,404.83,1023.57,1.1637
21.8337,14.2955,18.5292,54.2449,225.812,575.695,849.623,12.8986
33.067,33.3436,35.2737,79.1676,251.344,180.06,1244.57,8.75499
36.9854,31.4585,30.8976,123.411,224.03,441.475,987.191,0.865563
40.2657,28.2756,27.6386,75.2442,290.637,441.612,983.477,4.10023
44.3515,32.9336,32.5985,80.9641,240.669,220.912,1205.72,6.18259
32.1826,21.6922,27.7687,62.6817,229.612,422.578,1002.69,8.5221
19.46,31.3744,18.8511,53.8444,210.229,113.234,1310.86,12.7862
30.673,25.8537,34.4492,63.4114,279.99,568.439,856.232,9.14884
49.2375,31.215,36.81,79.5633,245.73,544.021,883.229,1.19
39.1224,41.1568,43.3824,67.784,209.547,363.543,1062.75,3.34051
51.9721,26.2814,25.2255,84.519,381.026,445.407,979.957,4.73466
30.6358,43.3344,29.3799,74.7708,243.064,120.713,1303.57,8.84126
44.3599,30.4396,30.7688,75.2141,295.03,526.194,900.659,3.49065
36.7685,27.2567,28.4661,72.4409,267.696,656.36,769.323,5.21934
34.0752,32.4156,24.6979,118.798,225.73,413.656,1012.28,3.23063
46.8838,40.4714,38.7256,102.596,335.254,583.996,842.768,2.96666
28.8082,29.9824,40.9576,55.1847,179.852,151.445,1274.39,11.3301
38.934,34.7939,30.4541,79.7037,233.415,267.48,1158.71,4.1948
37.5762,34.7033,34.7113,82.1604,279.962,407.546,1018.16,7.16055
36.576,19.7031,20.5708,64.6427,301.084,524.163,901.592,9.88825
46.867,54.4865,26.2757,120.104,256.294,487.064,943.078,0.60806
33.2206,24.9985,26.7541,72.5648,234.596,475.286,951.121,4.93302
33.5404,28.2735,24.3741,66.1758,204.569,332.606,1095.55,4.74984
43.5355,25.3917,24.9601,71.9896,252.666,489.724,937.962,1.2327
24.4388,40.7812,31.5283,41.6814,234.172,488.998,936.714,12.5621
42.5563,29.0115,30.4729,72.2085,272.366,520.083,908.352,7.65323
24.3808,23.9425,24.3008,146.816,188.081,589.72,811.807,13.1973
25.6009,12.9895,14.8804,41.0329,221.831,444.933,955.393,12.3856
46.3316,39.1822,26.8139,79.6042,254.307,361.531,1038.87,4.94919
31.8533,28.8014,31.7912,55.8093,193.335,611.025,790.403,9.38542
49.9758,39.7227,44.1197,97.8101,244.287,568.754,835.309,0.970086
48.3557,39.913,30.3847,79.809,314.346,395.628,1006.83,5.6267
32.1548,25.8364,27.6663,64.9321,259.888,567.62,834.991,10.8205
41.7008,30.7732,28.2063,90.3771,260.701,257.323,1146.62,0.897661
19.8822,25.604,28.5714,46.2832,208.569,286.149,1112.96,14.1975
22.9959,17.8737,20.5275,62.1181,177.762,542.587,855.881,13.1017
25.7584,23.2111,23.3424,78.3813,161.437,246.527,1156.4,10.5364
13.6563,14.3611,13.3403,30.2604,189.41,181.082,1216.6,14.031
36.2859,26.4207,28.6617,77.0165,245.09,242.239,1159.46,5.779
22.9822,14.2872,12.6531,65.2109,241.311,453.342,945.533,12.5642
34.0064,44.7478,45.9642,71.7932,220.389,220.197,1183.4,11.3027
47.5154,43.0802,39.5102,141.995,213.7,477.096,926.233,0.638625
38.5846,29.2629,33.4454,91.6074,170.425,438.542,963.936,1.72171
37.9849,25.8777,29.2883,95.7665,260.623,546.928,856.758,5.29773
30.8805,17.8086,20.2738,66.391,238.63,376.201,1024.17,13.0732
56.2074,32.9333,58.587,103.63,393.62,550.266,849.953,9.31167
38.9755,42.9524,33.6686,142.013,224.996,585.934,816.644,5.2368
30.46,29.7307,31.6416,64.769,174.743,366.268,1037.24,8.63227
32.2472,29.3168,32.5801,72.9416,220.873,474.583,927.6,6.56174
36.0096,31.2122,26.0784,108.707,205.694,466.657,936.437,0.450543
38.3565,32.6368,35.0267,80.6595,277.746,263.874,1138.84,3.11879
32.9092,24.8486,23.0724,75.0346,219.172,246.541,1157.54,2.15714
43.6726,31.7127,28.4478,82.8202,212.287,530.976,871.78,1.32723
18.5609,18.0609,17.3487,32.0798,171.183,639.651,760.712,13.1801
25.2136,25.6874,27.0913,49.8777,163.983,624.041,776.759,11.1188
21.9332,21.9195,18.075,67.7476,202.222,344.77,1054.59,12.8886
41.4011,24.589,24.4266,142.39,244.867,606.039,797.799,0.803544
35.9268,21.1965,21.5588,73.4181,307.179,438.347,961.671,8.76262
24.3627,22.7687,16.071,70.8226,209.258,328.542,1071.15,12.4495
24.1471,23.5474,21.2729,41.0196,238.467,153.354,1245.71,11.6172
32.9101,46.2812,42.0541,93.5532,172.071,204.914,1198.16,8.83299
45.1674,23.3509,27.2156,85.6353,278.578,525.157,875.506,7.63675
37.542,46.2451,34.3361,71.6933,216.618,147.528,1254.66,6.17358
46.006,66.7008,72.1809,91.4125,182.672,273.789,1130.06,1.41215
32.8476,18.3093,17.3397,53.5203,275.52,379.191,1020.91,11.1934
22.5554,20.3672,14.9651,39.8498,180.313,653.488,746.267,12.6967
44.1835,32.6303,26.8473,68.2241,269.548,780.476,621.669,5.16945
21.2017,64.8033,42.515,65.0767,187.928,123.215,1277.28,13.5834
23.8224,15.103,15.291,35.8119,198.249,659.988,739.754,12.8296
39.4382,28.7004,24.7884,80.9985,342.757,429.272,972.409,8.75094
32.4979,20.9823,25.1553,83.1274,243.508,392.156,1009.59,12.0346
45.2761,42.3228,35.4657,90.5151,253.183,589.781,813.487,1.04334
24.3107,24.3289,17.4018,48.2136,230.565,397.225,1004.02,13.3129
23.1895,13.6389,14.6901,59.5626,207.511,542.706,859.105,11.7567
26.8144,37.19,25.5742,74.7751,239.585,120.123,1279.11,12.0369
61.9335,44.7452,44.0111,115.828,231.77,442.121,960.712,0.735831
49.6796,36.1291,35.921,71.6819,184.604,528.747,876.843,2.24776
50.8955,53.8074,63.5069,105.347,186.795,270.979,1134.08,2.04437
22.8529,21.6757,21.3914,56.5657,163.011,497.76,904.285,6.98792
51.3016,28.4444,26.4431,192.327,294.968,535.655,867.681,0.610167
30.1757,26.9121,26.4766,58.4505,184.779,301.635,1098.47,12.8369
21.255,16.4405,19.3029,46.0077,184.121,249.565,1151.67,11.2652
42.0989,51.8524,33.7378,88.6719,172.38,814.611,588.232,3.14895
39.0792,28.2771,27.1628,77.1202,321.705,388.451,1013.64,7.00684
34.3531,28.2734,16.8641,64.5188,215.864,488.499,914.731,2.24035
25.4111,25.8308,20.8883,64.1236,207.931,318.184,1083.41,12.7245
36.0149,32.7784,24.5121,94.2365,275.648,376.052,1026.53,7.79375
46.0168,57.9904,33.1825,127.777,184.399,846.513,557.49,2.31351
43.7518,30.9125,28.0411,139.538,344.105,595.842,804.791,10.2802
41.836,30.1511,32.7921,57.9196,243.443,180.839,1222.55,3.56626
33.9948,30.834,26.3658,59.6576,217.99,774.022,628.589,7.87825
60.5394,55.8788,50.5919,170.851,211.99,579.214,825.559,0.589726
25.5727,17.6643,37.5961,61.1077,170.072,142.669,1262.41,4.85004
22.0815,19.3321,15.7519,46.7531,191.531,242.351,1159.18,12.041
39.5675,26.4842,24.4931,87.6772,252.305,564.407,840.183,0.501829
21.6832,30.0321,21.9358,57.9296,174.228,470.389,933.756,9.70707
47.5301,40.0117,41.3495,71.035,392.235,568.381,834.185,5.39106
32.5524,35.5408,28.2246,75.5674,315.466,229.343,1172.43,7.26156
36.5233,32.6156,36.7511,78.6334,233.877,130.376,1273.42,9.32997
44.0072,30.0377,25.8079,115.325,315.257,536.427,866.174,5.54838
75.5499,57.9659,90.0852,95.2628,250.603,284.665,1117.9,3.10146
31.4725,31.4928,26.1638,61.7015,291.906,173.654,1228.19,8.48065
42.4661,62.1945,38.6707,68.7204,208.721,208.136,1197.2,5.51352
42.7919,36.2847,37.6615,75.7391,250.178,346.738,1057.61,3.80169
32.9003,32.0269,23.3339,67.7627,285.07,169.75,1232.28,7.73184
39.5885,30.7299,25.9592,71.735,274.553,359.478,1043.38,6.30773
42.3166,29.9235,27.282,54.4397,220.802,638.998,764.814,5.62065
30.1726,22.9056,25.3498,69.9171,195.391,468.127,935.98,5.33342
53.1314,43.398,80.6846,71.8298,284.562,217.029,1185.52,6.45796
21.3196,19.7599,17.5309,48.0494,203.678,388.146,1013.37,13.3989
38.6514,23.1194,24.9409,69.2304,169.953,486.249,918.343,1.36752
38.8265,26.3669,21.7894,92.5497,364.147,419.489,982.882,9.04498
39.9277,33.2602,27.1996,104.704,250.8,385.816,1019.5,3.21942
45.5686,34.4281,35.6033,91.0132,303.694,595.352,807.067,6.00128
45.8963,31.3266,24.8498,68.9427,269.837,253.919,1149.88,3.32674
34.2418,38.2059,34.298,81.0468,296.995,128.078,1274.9,5.24738
41.7635,81.2234,47.7007,103.042,247.75,230.814,1173.05,2.52194
25.8145,24.2411,21.9629,46.2597,174.453,333.947,1068.62,12.6289
31.8225,22.5369,31.1155,58.7583,196.78,526.859,876.06,11.9952
35.4226,29.5581,25.5113,59.6387,271.44,166.482,1236.17,8.56274
32.1478,39.1701,30.8368,116.852,202.221,587.561,818.968,9.8719
43.8708,38.6626,49.9878,94.2082,243.939,235.343,1168.49,2.84298
38.3661,25.6985,30.9233,59.1925,255.055,277.827,1125.75,3.70074
43.4434,37.2353,51.776,93.5498,279.486,261.416,1140.23,7.5609
37.7167,22.8378,21.1782,85.2673,259.168,642.403,762.632,1.80349
38.3028,30.1023,36.6057,80.9838,319.653,315.933,1086.74,9.29658
41.5347,29.7248,32.6317,72.9921,189.242,306.615,1099.24,3.43097
45.664,31.0607,35.0445,71.5202,282.401,559.708,843.207,6.864
30.9765,28.956,27.8943,53.0783,244.901,152.058,1250.98,12.0854
47.684,31.5229,27.8831,107.641,245.643,378.954,1024.8,4.54431
38.8261,36.3565,58.282,68.9441,174.773,319.785,1086.12,4.63268
51.3589,37.7957,38.2156,89.6208,288.396,426.143,979.979,4.86317
32.1711,20.4251,19.9532,43.9412,242.794,638.344,764.045,11.025
31.7203,17.7224,17.6471,66.5511,284.68,383.289,1021.06,12.7807
41.7378,43.3974,30.3926,79.4994,162.669,688.055,718.199,1.59433
38.1726,24.2442,21.3478,75.2468,246.386,464.581,940.248,2.72905
59.4722,42.3021,43.414,91.3521,290.245,396.119,1011.47,2.37662
52.3568,37.2312,46.0285,94.4121,256.238,282.725,1123.82,2.62372
28.0363,18.2372,20.0876,57.494,221.763,363.43,1039.47,10.752
36.5229,24.3398,31.6109,89.2764,260.768,599.109,803.412,8.59688
44.9092,45.7497,51.4906,127.833,284.788,132.838,1273.41,5.56891
43.9306,34.6444,32.9269,75.169,234.419,649.526,755.68,2.25076
20.004,20.8285,12.3562,102.674,220.859,595.301,806.379,14.102
38.369,37.5775,26.4171,108.386,173.951,768.193,637.012,5.27671
45.8503,43.4911,45.1169,96.7163,226.005,327.842,1080.34,4.39847
42.6828,28.2135,32.2308,100.696,209.191,262.643,1146.03,0.965559
39.0994,39.258,39.4239,57.6809,195.358,331.119,1075.29,5.57146
23.2031,28.4534,33.7553,53.2516,163.52,140.712,1264.76,11.6502
66.1544,90.788,65.2016,92.3403,202.484,294.015,1109.97,3.15473
29.1356,21.9699,23.0452,72.2241,237.697,321.51,1080.36,12.0777
47.5272,35.2136,34.81,116.053,234.972,602.749,802.479,1.33179
63.4672,59.4978,52.4563,182.131,272.565,544.101,860.796,1.10314
33.0812,37.2741,28.6459,74.9035,188.135,226.059,1178.85,4.9447
59.9759,67.556,61.5764,97.8099,216.673,658.727,748.573,2.00289
44.3438,29.622,31.3765,91.439,333.001,541.558,862.871,6.51468
31.2246,25.1015,25.0179,43.8459,248.821,337.883,1066.25,12.3508
35.6812,87.1026,35.4541,106.269,280.373,533.036,870.61,6.06786
24.2859,22.6681,22.7255,48.5626,172.312,659.011,747.466,11.7184
35.1702,28.7941,23.7596,74.7065,280.51,461.429,942.596,6.65412
30.9406,26.5068,25.4543,55.2466,277.926,180.299,1223.31,9.88999
47.2839,39.9719,34.8491,106.005,319.079,615.154,788.796,4.52944
41.7466,24.2452,26.0562,79,258.633,459.985,945.215,2.60443
35.5131,20.071,19.1719,58.6476,324.016,415.953,988.192,11.2381
40.5472,28.4551,28.1652,86.7247,232.112,560.984,845.261,0.737701
33.5905,28.7548,30.375,71.5321,208.238,438.928,966.178,7.25479
35.4779,37.3622,40.3461,57.2483,257.268,202.301,1202.68,11.7067
25.2089,14.6755,18.2507,40.3496,241.352,183.712,1219.62,12.464
43.7539,27.6214,46.9073,82.5475,288.78,185.116,1220.2,4.40336
26.5918,18.6594,20.4251,54.8196,224.717,357.626,1048.33,11.1452
38.62,36.1026,44.1212,70.5058,166.513,817.846,587.215,6.49996
43.8369,26.6574,30.1113,78.7434,238.119,621.515,786.31,2.90146
38.4484,40.9051,37.7485,70.8861,206.09,222.422,1182.23,6.47181
36.9986,31.1872,44.765,72.2322,216.723,313.312,1090.9,5.4957
40.5416,36.339,45.6846,60.5807,177.587,166.394,1243.43,5.24489
43.4597,43.0943,42.0738,125.921,296.324,588.737,814.299,9.70706
16.205,32.9117,31.8423,62.224,212.716,217.208,1185.09,13.6041
31.3769,38.9678,30.031,83.7439,215.217,258.187,1147.52,5.7681
32.9504,24.6959,31.9537,63.243,237.116,303.65,1099.68,9.48038
36.4605,29.6356,24.5607,70.6963,322.076,428.393,977.282,8.49086
21.8663,14.2594,16.3904,49.016,188.607,487.123,915.282,11.0664
44.9384,31.0304,28.2582,63.4716,195.294,364.379,1043.19,3.9104
42.7675,29.7964,31.2827,110.653,252.036,548.506,857.828,1.1273
41.6543,25.0186,40.3845,73.1907,279.722,559.784,845.27,9.69132
41.8449,36.5334,33.4035,101.05,190.898,134.464,1271.84,1.96705
37.3512,28.1236,27.265,128.224,221.564,557.61,848.661,0.427382
34.8056,35.3296,31.4667,166.244,227.141,676.01,728.478,5.19159
17.8469,19.3347,18.1398,61.2724,177.476,293.468,1112.18,13.7542
